,user_id,created_time,object_type,url,page_type
360,1,Wed Jun 13 18:52:03 2018,NaN,group-analytics/1813,group analytic
361,1,Wed Jun 13 19:10:56 2018,NaN,main-home,main home
362,1,Wed Jun 13 19:11:24 2018,NaN,main-home,main home
363,1,Wed Jun 13 19:51:38 2018,NaN,main-home,main home
364,1,Wed Jun 13 19:54:14 2018,NaN,myGroups,mygroups
365,1,Wed Jun 13 19:54:16 2018,NaN,main-home,main home
366,1,Wed Jun 13 19:54:31 2018,NaN,notification,notification
367,1,Wed Jun 13 19:54:35 2018,NaN,main-home,main home
368,1,Wed Jun 13 21:15:16 2018,NaN,notification,notification
369,1,Wed Jun 13 21:15:17 2018,NaN,content-notification,content_notif
370,1,Wed Jun 13 21:15:24 2018,NaN,main-home,main home
371,1,Wed Jun 13 21:16:21 2018,NaN,group-home/1136,group home
372,1,Wed Jun 13 21:16:21 2018,2.0,group-home/1136,group page
373,1,Wed Jun 13 21:17:56 2018,NaN,main-home,main home
374,1,Wed Jun 13 21:19:25 2018,NaN,group-home/1136,group home
375,1,Wed Jun 13 21:19:25 2018,2.0,group-home/1136,group page
376,1,Wed Jun 13 21:19:27 2018,NaN,group-library/1136/,library
377,1,Wed Jun 13 21:46:08 2018,3.0,discussions-about/29884/,discussion page
378,1,Wed Jun 13 21:46:09 2018,2.0,discussions-about/29884/,group page
379,1,Wed Jun 13 23:39:36 2018,3.0,discussions-about/29869/31107,discussion page
380,1,Wed Jun 13 23:39:36 2018,2.0,discussions-about/29869/31107,group page
381,1,Wed Jun 13 23:39:42 2018,NaN,main-home,main home
382,1,Thu Jun 14 00:32:41 2018,NaN,main-home,main home
383,1,Thu Jun 14 01:59:59 2018,NaN,notification,notification
384,1,Thu Jun 14 02:00:00 2018,NaN,group-notification,group notification
385,1,Thu Jun 14 02:00:06 2018,NaN,main-home,main home
386,1,Thu Jun 14 02:01:52 2018,NaN,main-home,main home
387,1,Thu Jun 14 02:02:39 2018,NaN,main-home,main home
388,1,Thu Jun 14 02:03:22 2018,NaN,group-home/1136,group home
389,1,Thu Jun 14 02:03:23 2018,2.0,group-home/1136,group page
390,1,Thu Jun 14 02:03:29 2018,NaN,group-library/1136/,library
391,1,Thu Jun 14 02:08:35 2018,NaN,group-library/1136/1153,library
392,1,Thu Jun 14 02:09:11 2018,NaN,group-library/1136/,library
393,1,Thu Jun 14 02:09:37 2018,NaN,group-library/1136/,library
394,1,Thu Jun 14 02:10:10 2018,2.0,document-reader/3ebc191b-e4d9-11e7-a162-022ab9c25860/1136/25297/1136/0/?tabval=full,group page
395,1,Thu Jun 14 02:10:11 2018,14.0,document-reader/3ebc191b-e4d9-11e7-a162-022ab9c25860/1136/25297/1136/0/?tabval=full,document detail
396,1,Thu Jun 14 02:10:16 2018,NaN,group-library/1136/,library
397,1,Thu Jun 14 02:11:08 2018,NaN,group-library/1136/,library
398,1,Thu Jun 14 02:11:43 2018,NaN,group-library/1136/,library
399,1,Thu Jun 14 02:11:48 2018,NaN,group-library/1136/1456,library
400,1,Thu Jun 14 02:30:34 2018,NaN,group-home/22,group home
401,1,Thu Jun 14 02:30:34 2018,2.0,group-home/22,group page
402,1,Thu Jun 14 02:33:29 2018,NaN,main-home,main home
403,1,Thu Jun 14 19:04:38 2018,NaN,notification,notification
404,1,Thu Jun 14 19:04:40 2018,NaN,group-notification,group notification
405,1,Thu Jun 14 19:04:44 2018,NaN,content-notification,content_notif
406,1,Thu Jun 14 19:04:48 2018,NaN,main-home,main home
407,1,Thu Jun 14 19:44:33 2018,NaN,group-home/22,group home
408,1,Thu Jun 14 19:44:33 2018,2.0,group-home/22,group page
409,1,Thu Jun 14 19:44:36 2018,NaN,group-events/22,events
410,1,Thu Jun 14 19:45:23 2018,NaN,event-entry/,event entry
411,1,Thu Jun 14 19:46:56 2018,5.0,event-detail/5396,event page
412,1,Thu Jun 14 19:46:56 2018,2.0,event-detail/5396,group page
413,1,Thu Jun 14 19:47:05 2018,NaN,group-events/22,events
414,1,Thu Jun 14 21:28:34 2018,NaN,group-home/111,group home
415,1,Thu Jun 14 21:28:34 2018,2.0,group-home/111,group page
416,1,Thu Jun 14 21:57:40 2018,4.0,status/29896/111,status
417,1,Thu Jun 14 21:57:40 2018,2.0,status/29896/111,group page
418,1,Thu Jun 14 22:45:42 2018,NaN,group-home/111,group home
419,1,Thu Jun 14 22:45:42 2018,2.0,group-home/111,group page
420,1,Thu Jun 14 23:22:54 2018,NaN,notification,notification
421,1,Thu Jun 14 23:22:56 2018,NaN,group-notification,group notification
422,1,Thu Jun 14 23:23:03 2018,NaN,content-notification,content_notif
423,1,Fri Jun 15 03:07:21 2018,NaN,group-notification,group notification
424,1,Fri Jun 15 03:07:26 2018,NaN,main-home,main home
425,1,Fri Jun 15 17:52:31 2018,NaN,main-home,main home
426,1,Fri Jun 15 17:53:13 2018,5.0,event-detail/5396/,event page
427,1,Fri Jun 15 17:53:13 2018,2.0,event-detail/5396/,group page
428,1,Fri Jun 15 17:53:20 2018,NaN,main-home,main home
429,1,Fri Jun 15 18:10:35 2018,NaN,group-home/1813,group home
430,1,Fri Jun 15 18:10:36 2018,2.0,group-home/1813,group page
431,1,Fri Jun 15 18:10:50 2018,3.0,discussions-about/29869/0/,discussion page
432,1,Fri Jun 15 18:10:59 2018,NaN,group-home/1813,group home
433,1,Fri Jun 15 18:37:18 2018,NaN,notification,notification
434,1,Fri Jun 15 18:37:19 2018,NaN,content-notification,content_notif
435,1,Fri Jun 15 18:37:31 2018,NaN,group-notification,group notification
436,1,Fri Jun 15 18:45:59 2018,NaN,myGroups,mygroups
437,1,Fri Jun 15 18:46:01 2018,NaN,main-home,main home
438,1,Fri Jun 15 19:55:12 2018,NaN,notification,notification
439,1,Fri Jun 15 19:55:13 2018,NaN,content-notification,content_notif
440,1,Fri Jun 15 19:55:18 2018,NaN,group-notification,group notification
441,1,Fri Jun 15 19:55:32 2018,NaN,main-home,main home
442,1,Fri Jun 15 21:29:24 2018,NaN,main-home,main home
443,1,Fri Jun 15 21:48:17 2018,9.0,announcement-detail/29913/,announcement
444,1,Fri Jun 15 21:48:17 2018,2.0,announcement-detail/29913/,group page
445,1,Fri Jun 15 22:57:56 2018,NaN,notification,notification
446,1,Fri Jun 15 22:57:57 2018,NaN,group-notification,group notification
447,1,Sat Jun 16 03:44:02 2018,NaN,content-notification,content_notif
448,1,Tue Jun 19 17:54:08 2018,NaN,main-home,main home
449,1,Tue Jun 19 17:55:56 2018,NaN,main-home,main home
450,1,Wed Jun 20 00:32:01 2018,NaN,main-home,main home
451,1,Wed Jun 20 00:42:22 2018,NaN,notification,notification
452,1,Wed Jun 20 00:42:24 2018,NaN,content-notification,content_notif
453,1,Wed Jun 20 00:42:30 2018,5.0,event-detail/5408,event page
454,1,Wed Jun 20 00:42:30 2018,2.0,event-detail/5408,group page
455,1,Wed Jun 20 00:42:34 2018,NaN,main-home,main home
456,1,Wed Jun 20 00:44:56 2018,1.0,profile/181548,profile page
457,1,Wed Jun 20 00:44:57 2018,1.0,profile/181548,profile page
458,1,Wed Jun 20 00:44:59 2018,NaN,main-home,main home
459,1,Wed Jun 20 00:45:17 2018,3.0,discussions-about/29778/0/,discussion page
460,1,Wed Jun 20 00:45:17 2018,2.0,discussions-about/29778/0/,group page
461,1,Wed Jun 20 00:45:27 2018,NaN,group-news/1813,group news
462,1,Wed Jun 20 00:45:37 2018,3.0,discussions-about/29869/0/,discussion page
463,1,Wed Jun 20 00:53:52 2018,NaN,notification,notification
464,1,Wed Jun 20 00:53:54 2018,NaN,content-notification,content_notif
465,1,Wed Jun 20 00:54:08 2018,NaN,group-notification,group notification
466,1,Wed Jun 20 00:54:20 2018,NaN,group-admin-members/1813#extJoinReqList,group admin
467,1,Wed Jun 20 00:54:20 2018,2.0,group-admin-members/1813#extJoinReqList,group page
468,1,Wed Jun 20 00:54:41 2018,NaN,group-admin-members/1813,group admin
469,1,Wed Jun 20 00:54:49 2018,NaN,group-admin-members/1813,group admin
470,1,Wed Jun 20 00:54:50 2018,NaN,main-home,main home
471,1,Wed Jun 20 00:57:21 2018,NaN,notification,notification
472,1,Wed Jun 20 00:57:22 2018,NaN,group-notification,group notification
473,1,Wed Jun 20 00:57:34 2018,NaN,main-home,main home
474,1,Wed Jun 20 00:57:48 2018,NaN,group-home/1813,group home
475,1,Wed Jun 20 00:57:48 2018,2.0,group-home/1813,group page
476,1,Wed Jun 20 00:58:15 2018,NaN,group-analytics/1813,group analytic
477,1,Wed Jun 20 01:00:39 2018,NaN,myGroups,mygroups
478,1,Wed Jun 20 01:00:40 2018,NaN,main-home,main home
479,1,Wed Jun 20 01:02:43 2018,NaN,myGroups,mygroups
480,1,Wed Jun 20 01:02:45 2018,NaN,main-home,main home
481,1,Wed Jun 20 01:17:25 2018,1.0,profile/181551,profile page
482,1,Wed Jun 20 01:17:27 2018,1.0,profile/181551,profile page
483,1,Wed Jun 20 01:17:29 2018,NaN,main-home,main home
484,1,Wed Jun 20 20:47:24 2018,NaN,group-home/1242,group home
485,1,Wed Jun 20 20:47:25 2018,2.0,group-home/1242,group page
486,1,Wed Jun 20 20:47:26 2018,NaN,group-library/1242/,library
487,1,Wed Jun 20 20:47:40 2018,NaN,main-home,main home
488,1,Wed Jun 20 21:42:01 2018,NaN,main-home,main home
489,1,Wed Jun 20 22:23:41 2018,NaN,main-home,main home
490,1,Thu Jun 21 03:10:31 2018,NaN,group-home/1813,group home
491,1,Thu Jun 21 03:10:31 2018,2.0,group-home/1813,group page
492,1,Thu Jun 21 03:10:58 2018,3.0,discussions-about/29778/0/,discussion page
493,1,Thu Jun 21 03:11:25 2018,NaN,group-discussions/1813,discussion
494,1,Thu Jun 21 03:11:50 2018,3.0,discussions-about/29869/0/,discussion page
495,1,Thu Jun 21 03:12:37 2018,NaN,group-news/1813,group news
496,1,Thu Jun 21 05:57:28 2018,NaN,notification,notification
497,1,Thu Jun 21 05:57:58 2018,NaN,group-notification,group notification
498,1,Thu Jun 21 05:58:03 2018,NaN,content-notification,content_notif
499,1,Thu Jun 21 05:58:10 2018,NaN,main-home,main home
500,1,Thu Jun 21 05:58:24 2018,3.0,discussions-about/29974/0/,discussion page
501,1,Thu Jun 21 05:58:24 2018,2.0,discussions-about/29974/0/,group page
502,1,Thu Jun 21 06:01:17 2018,NaN,group-home/1813,group home
503,1,Thu Jun 21 06:01:17 2018,2.0,group-home/1813,group page
504,1,Thu Jun 21 06:01:34 2018,NaN,group-about/1813/,about page
505,1,Thu Jun 21 06:02:02 2018,NaN,group-news/1813,group news
506,1,Thu Jun 21 06:02:28 2018,NaN,group-home/1136,group home
507,1,Thu Jun 21 06:02:28 2018,2.0,group-home/1136,group page
508,1,Thu Jun 21 06:04:06 2018,NaN,search?search_text=time%20spent&groups=1136,search
509,1,Thu Jun 21 06:04:06 2018,2.0,search?search_text=time%20spent&groups=1136&my_groups_only=&limit=5&offset=0,group page
510,1,Thu Jun 21 06:04:12 2018,3.0,discussions-about/26294/0/,discussion page
511,1,Thu Jun 21 06:41:47 2018,NaN,notification,notification
512,1,Thu Jun 21 06:41:48 2018,NaN,group-notification,group notification
513,1,Thu Jun 21 06:41:55 2018,NaN,main-home,main home
514,1,Thu Jun 21 17:07:56 2018,NaN,notification,notification
515,1,Thu Jun 21 17:07:57 2018,NaN,content-notification,content_notif
516,1,Thu Jun 21 17:08:00 2018,NaN,group-notification,group notification
517,1,Thu Jun 21 17:08:04 2018,NaN,main-home,main home
518,1,Thu Jun 21 17:08:15 2018,1.0,profile/148126,profile page
519,1,Thu Jun 21 17:08:17 2018,NaN,main-home,main home
520,1,Thu Jun 21 20:27:29 2018,NaN,group-news/1136,group news
521,1,Thu Jun 21 22:59:51 2018,NaN,group-home/1136,group home
522,1,Thu Jun 21 22:59:51 2018,2.0,group-home/1136,group page
523,1,Thu Jun 21 22:59:54 2018,NaN,group-discussions/1136,discussion
524,1,Thu Jun 21 23:00:00 2018,NaN,createDiscussions/1136,create discussion
525,1,Thu Jun 21 23:02:09 2018,14.0,document upload,document detail
526,1,Thu Jun 21 23:04:33 2018,NaN,group-discussions/1136,discussion
527,1,Thu Jun 21 23:06:42 2018,NaN,group-news/1136,group news
528,1,Thu Jun 21 23:06:42 2018,2.0,group-news/1136,group page
529,1,Thu Jun 21 23:07:05 2018,NaN,document-detail/063ffef0-7579-11e8-9f39-06e1b31daef4/1136/1136,document detail
530,1,Thu Jun 21 23:07:06 2018,2.0,document-reader/063ffef0-7579-11e8-9f39-06e1b31daef4/1136/29996/1136/0/?tabval=full,group page
531,1,Thu Jun 21 23:07:07 2018,14.0,document-reader/063ffef0-7579-11e8-9f39-06e1b31daef4/1136/29996/1136/0/?tabval=full,document detail
532,1,Thu Jun 21 23:07:16 2018,NaN,document-detail/063ffef0-7579-11e8-9f39-06e1b31daef4/1136/1136,document detail
533,1,Thu Jun 21 23:07:17 2018,2.0,document-reader/063ffef0-7579-11e8-9f39-06e1b31daef4/1136/29996/1136/0/?tabval=full,group page
534,1,Thu Jun 21 23:07:18 2018,14.0,document-reader/063ffef0-7579-11e8-9f39-06e1b31daef4/1136/29996/1136/0/?tabval=full,document detail
535,1,Thu Jun 21 23:23:47 2018,NaN,main-home,main home
536,1,Thu Jun 21 23:38:07 2018,3.0,discussions-about/29998/,discussion page
537,1,Thu Jun 21 23:38:08 2018,2.0,discussions-about/29998/,group page
538,1,Fri Jun 22 00:19:59 2018,NaN,group-news/1813,group news
539,1,Fri Jun 22 00:21:50 2018,NaN,main-home,main home
540,1,Fri Jun 22 00:26:23 2018,NaN,main-home,main home
541,1,Fri Jun 22 00:29:17 2018,2.0,document-reader/063ffef0-7579-11e8-9f39-06e1b31daef4/1136/29996/1136/0/%3Ftabval=full,group page
542,1,Fri Jun 22 00:29:18 2018,14.0,document-reader/063ffef0-7579-11e8-9f39-06e1b31daef4/1136/29996/1136/0/%3Ftabval=full,document detail
543,1,Fri Jun 22 02:44:31 2018,NaN,main-home,main home
544,1,Fri Jun 22 18:38:02 2018,NaN,group-library/1136,library
545,1,Fri Jun 22 18:38:04 2018,NaN,group-news/1136,group news
546,1,Fri Jun 22 18:44:49 2018,NaN,notification,notification
547,1,Fri Jun 22 18:44:52 2018,NaN,group-news/1136,group news
548,1,Fri Jun 22 18:45:00 2018,NaN,main-home,main home
549,1,Fri Jun 22 18:45:00 2018,2.0,main-home,group page
550,1,Fri Jun 22 18:45:07 2018,NaN,notification,notification
551,1,Fri Jun 22 18:45:11 2018,NaN,content-notification,content_notif
552,1,Fri Jun 22 18:45:18 2018,3.0,discussions-about/29997/31263,discussion page
553,1,Fri Jun 22 18:45:19 2018,2.0,discussions-about/29997/31263,group page
554,1,Fri Jun 22 18:47:28 2018,NaN,notification,notification
555,1,Fri Jun 22 18:47:30 2018,NaN,content-notification,content_notif
556,1,Fri Jun 22 19:01:01 2018,NaN,main-home,main home
557,1,Fri Jun 22 19:01:15 2018,NaN,group-home/1813,group home
558,1,Fri Jun 22 19:01:17 2018,2.0,group-home/1813,group page
559,1,Fri Jun 22 19:01:25 2018,3.0,discussions-about/29967/0/,discussion page
560,1,Fri Jun 22 19:20:46 2018,NaN,group-discussions/1813,discussion
561,1,Fri Jun 22 19:20:54 2018,3.0,discussions-about/29778/0/,discussion page
562,1,Fri Jun 22 19:21:57 2018,NaN,group-discussions/1813,discussion
563,1,Fri Jun 22 19:22:04 2018,3.0,discussions-about/29998/0/,discussion page
564,1,Fri Jun 22 20:14:27 2018,3.0,discussions-about/29997/31267,discussion page
565,1,Fri Jun 22 20:14:27 2018,2.0,discussions-about/29997/31267,group page
566,1,Fri Jun 22 20:14:52 2018,NaN,notification,notification
567,1,Fri Jun 22 20:14:54 2018,NaN,content-notification,content_notif
568,1,Fri Jun 22 20:16:31 2018,NaN,group-notification,group notification
569,1,Fri Jun 22 20:16:38 2018,NaN,group-home/1813,group home
570,1,Fri Jun 22 20:16:38 2018,2.0,group-home/1813,group page
571,1,Fri Jun 22 20:16:40 2018,NaN,group-admin-members/1813,group admin
572,1,Fri Jun 22 20:16:51 2018,NaN,group-admin-members/1813,group admin
573,1,Fri Jun 22 20:19:39 2018,NaN,group-news/1813,group news
574,1,Fri Jun 22 20:19:51 2018,NaN,group-news/1813,group news
575,1,Fri Jun 22 20:19:51 2018,2.0,group-news/1813,group page
576,1,Fri Jun 22 20:20:59 2018,9.0,announcement-detail/30009/0,announcement
577,1,Fri Jun 22 20:21:20 2018,NaN,group-news/1813,group news
578,1,Fri Jun 22 20:21:26 2018,NaN,group-analytics/1813,group analytic
579,1,Fri Jun 22 20:23:25 2018,NaN,group-news/1813,group news
580,1,Fri Jun 22 20:23:31 2018,NaN,group-about/1813/,about page
581,1,Fri Jun 22 20:24:00 2018,NaN,group-admin-members/1813,group admin
582,1,Fri Jun 22 20:24:04 2018,NaN,group-analytics/1813,group analytic
583,1,Fri Jun 22 20:53:52 2018,NaN,notification,notification
584,1,Fri Jun 22 20:53:59 2018,NaN,main-home,main home
585,1,Fri Jun 22 22:24:41 2018,NaN,group-admin-members/1813,group admin
586,1,Fri Jun 22 22:24:45 2018,NaN,group-analytics/1813,group analytic
587,1,Fri Jun 22 22:38:24 2018,NaN,group-admin-members/1813,group admin
588,1,Fri Jun 22 22:41:26 2018,NaN,group-news/1813,group news
589,1,Fri Jun 22 22:41:42 2018,NaN,notification,notification
590,1,Fri Jun 22 22:41:47 2018,NaN,group-notification,group notification
591,1,Fri Jun 22 22:41:58 2018,NaN,content-notification,content_notif
592,1,Fri Jun 22 22:42:02 2018,NaN,main-home,main home
593,1,Fri Jun 22 23:32:58 2018,3.0,discussions-about/29997/0/,discussion page
594,1,Fri Jun 22 23:32:58 2018,2.0,discussions-about/29997/0/,group page
595,1,Fri Jun 22 23:33:03 2018,NaN,main-home,main home
596,1,Sat Jun 23 00:16:47 2018,NaN,notification,notification
597,1,Sat Jun 23 00:16:48 2018,NaN,group-notification,group notification
598,1,Sat Jun 23 00:16:53 2018,NaN,content-notification,content_notif
599,1,Sat Jun 23 00:16:57 2018,3.0,discussions-about/29997/31290,discussion page
600,1,Sat Jun 23 00:16:58 2018,2.0,discussions-about/29997/31290,group page
601,1,Sat Jun 23 00:19:04 2018,3.0,discussions-about/29869/31292,discussion page
602,1,Sat Jun 23 00:19:05 2018,2.0,discussions-about/29869/31292,group page
603,1,Sat Jun 23 00:28:34 2018,NaN,main-home,main home
604,1,Sat Jun 23 00:28:47 2018,3.0,discussions-about/29997/0/,discussion page
605,1,Sat Jun 23 00:28:48 2018,2.0,discussions-about/29997/0/,group page
606,1,Sat Jun 23 00:29:44 2018,NaN,group-news/1136,group news
607,1,Sat Jun 23 01:16:10 2018,3.0,discussions-about/29778/31297,discussion page
608,1,Sat Jun 23 01:16:10 2018,2.0,discussions-about/29778/31297,group page
609,1,Sat Jun 23 01:16:37 2018,NaN,group-news/1813,group news
610,1,Sat Jun 23 01:17:54 2018,3.0,discussions-about/29778/0/,discussion page
611,1,Sat Jun 23 01:19:27 2018,NaN,group-news/1813,group news
612,1,Sat Jun 23 01:41:01 2018,NaN,notification,notification
613,1,Sat Jun 23 01:41:01 2018,NaN,content-notification,content_notif
614,1,Sat Jun 23 01:41:08 2018,NaN,group-notification,group notification
615,1,Sat Jun 23 01:41:12 2018,NaN,main-home,main home
616,1,Sat Jun 23 02:07:46 2018,NaN,notification,notification
617,1,Sat Jun 23 02:07:47 2018,NaN,content-notification,content_notif
618,1,Sat Jun 23 02:07:51 2018,NaN,notification,notification
619,1,Sat Jun 23 02:07:54 2018,NaN,main-home,main home
620,1,Sat Jun 23 02:08:08 2018,3.0,discussions-about/29869/0/,discussion page
621,1,Sat Jun 23 02:08:09 2018,2.0,discussions-about/29869/0/,group page
622,1,Sat Jun 23 02:08:18 2018,NaN,group-news/1813,group news
623,1,Sat Jun 23 02:40:57 2018,NaN,main-home,main home
624,1,Sat Jun 23 19:11:12 2018,NaN,notification,notification
625,1,Sat Jun 23 19:11:13 2018,NaN,group-notification,group notification
626,1,Sat Jun 23 19:11:19 2018,NaN,main-home,main home
627,1,Mon Jun 25 18:40:21 2018,NaN,main-home,main home
628,1,Mon Jun 25 19:01:25 2018,NaN,notification,notification
629,1,Mon Jun 25 19:01:29 2018,NaN,content-notification,content_notif
630,1,Mon Jun 25 19:01:43 2018,3.0,discussions-about/29997/31320,discussion page
631,1,Mon Jun 25 19:01:43 2018,2.0,discussions-about/29997/31320,group page
632,1,Mon Jun 25 19:02:12 2018,NaN,notification,notification
633,1,Mon Jun 25 19:02:14 2018,NaN,content-notification,content_notif
634,1,Mon Jun 25 19:02:32 2018,5.0,event-detail/5419,event page
635,1,Mon Jun 25 19:02:33 2018,2.0,event-detail/5419,group page
636,1,Mon Jun 25 19:02:39 2018,NaN,content-notification,content_notif
637,1,Mon Jun 25 19:02:42 2018,5.0,event-detail/5420,event page
638,1,Mon Jun 25 19:02:42 2018,2.0,event-detail/5420,group page
639,1,Mon Jun 25 19:04:11 2018,NaN,content-notification,content_notif
640,1,Mon Jun 25 19:04:14 2018,5.0,event-detail/5420,event page
641,1,Mon Jun 25 19:04:14 2018,2.0,event-detail/5420,group page
642,1,Mon Jun 25 19:04:17 2018,NaN,content-notification,content_notif
643,1,Mon Jun 25 19:04:19 2018,5.0,event-detail/5419,event page
644,1,Mon Jun 25 19:04:19 2018,2.0,event-detail/5419,group page
645,1,Mon Jun 25 19:08:04 2018,NaN,group-news/22,group news
646,1,Mon Jun 25 20:01:53 2018,NaN,notification,notification
647,1,Mon Jun 25 20:01:54 2018,NaN,content-notification,content_notif
648,1,Mon Jun 25 20:01:57 2018,NaN,group-notification,group notification
649,1,Mon Jun 25 20:02:18 2018,NaN,group-admin-members/1813#activeList,group admin
650,1,Mon Jun 25 20:02:18 2018,2.0,group-admin-members/1813#activeList,group page
651,1,Mon Jun 25 20:02:22 2018,NaN,group-about/1813/,about page
652,1,Mon Jun 25 20:02:48 2018,NaN,group-news/1813,group news
653,1,Mon Jun 25 20:03:30 2018,3.0,discussions-about/29869/0/,discussion page
654,1,Mon Jun 25 20:05:20 2018,NaN,main-home,main home
655,1,Mon Jun 25 20:09:33 2018,NaN,main-home,main home
656,1,Mon Jun 25 20:09:53 2018,NaN,group-home/111,group home
657,1,Mon Jun 25 20:09:53 2018,2.0,group-home/111,group page
658,1,Mon Jun 25 20:10:03 2018,NaN,group-about/277/,about page
659,1,Mon Jun 25 20:10:03 2018,2.0,group-about/277/,group page
660,1,Mon Jun 25 20:10:08 2018,NaN,group-news/277,group news
661,1,Mon Jun 25 20:10:20 2018,3.0,discussions-about/30015/0/,discussion page
662,1,Mon Jun 25 20:14:13 2018,NaN,main-home,main home
663,1,Mon Jun 25 22:24:25 2018,3.0,discussions-about/30093/,discussion page
664,1,Mon Jun 25 22:24:26 2018,2.0,discussions-about/30093/,group page
665,1,Mon Jun 25 22:24:32 2018,NaN,main-home,main home
666,1,Mon Jun 25 22:27:37 2018,3.0,discussions-about/30015/31332,discussion page
667,1,Mon Jun 25 22:27:38 2018,2.0,discussions-about/30015/31332,group page
